# FinnWordNet	fin	http://www.ling.helsinki.fi/en/lt/research/finnwordnet/	CC BY 3.0 
00004967-r	lemma	yksinkertaisesti
00004980-a	lemma	lyhentämätön
00004980-a	lemma	täydellinen
00005041-v	lemma	hengittää sisään
00005041-v	lemma	inhaloida
00005041-v	lemma	vetää henkeä
00005055-r	lemma	koruttomasti
00005055-r	lemma	yksinkertaisesti
00005107-a	lemma	lyhentämätön
00005107-a	lemma	täyspitkä
00005205-a	lemma	absoluuttinen
00005205-a	lemma	ehdoton
00005205-a	lemma	täydellinen
00005210-r	lemma	muinoin
00005343-r	lemma	luultavasti
00005343-r	lemma	todennäköisesti
00005453-r	lemma	luontevasti
00005473-a	lemma	suora
00005526-v	lemma	huohottaa
00005526-v	lemma	puhkua
00005526-v	lemma	puuskuttaa
00005567-r	lemma	automaattisesti
00005599-a	lemma	ehdoton
00005599-a	lemma	täydellinen
00005674-r	lemma	huolestuttavan
00005718-a	lemma	loputon
00005718-a	lemma	rajaton
00005779-r	lemma	suunnattomasti
00005779-r	lemma	äärettömästi
00005787-n	lemma	bentos
00005787-n	lemma	pohjaeliöstö
00005815-v	lemma	yskiä
00005839-a	lemma	elävä
00005930-n	lemma	kääpiö
00006024-n	lemma	heterotrofi
00006024-n	lemma	toisenvarainen
00006032-a	lemma	relatiivinen
00006032-a	lemma	suhteellinen
00006034-r	lemma	karkeasti
00006034-r	lemma	kömpelösti
00006034-r	lemma	törkeästi
00006100-v	lemma	raivata
00006100-v	lemma	yskiä hakkaavaa yskää
00006105-r	lemma	enimmäkseen
00006105-r	lemma	etupäässä
00006105-r	lemma	pääasiassa
00006150-n	lemma	emokasvi
00006150-n	lemma	emä
00006238-v	lemma	sylkeä
00006238-v	lemma	yskiä
00006245-a	lemma	suhteellinen
00006259-r	lemma	merkittävästi
00006269-n	lemma	elämä
00006336-a	lemma	absorboiva
00006336-a	lemma	absorptiokykyinen
00006336-a	lemma	imukykyinen
00006400-n	lemma	biont
00006423-r	lemma	merkityksettömästi
00006484-n	lemma	solu
00006523-v	lemma	tuhahtaa
00006610-r	lemma	havaittavasti
00006610-r	lemma	huomattavasti
00006697-v	lemma	vinkua
00006729-r	lemma	ultraäänellä
00006777-a	lemma	absorptiota aiheuttava
00006777-a	lemma	absorptiota edistävä
00006777-a	lemma	sorptiota aiheuttava
00006777-a	lemma	sorptiota edistävä
00006802-v	lemma	läähättää
00006802-v	lemma	puhkua
00006802-v	lemma	puuskuttaa
00006858-r	lemma	huolitellusti
00006858-r	lemma	muodikkaasti
00006858-r	lemma	tyylikkäästi
00006885-a	lemma	assimiloiva
00007012-v	lemma	puhaltaa
00007012-v	lemma	puhaltaa ilmaa keuhkoista
00007015-r	lemma	arviolta
00007015-r	lemma	jotakuinkin
00007015-r	lemma	likimain
00007015-r	lemma	noin
00007015-r	lemma	suunnilleen
00007015-r	lemma	suurin piirtein
00007096-a	lemma	hygroskooppinen
00007193-v	lemma	puhaltaa sisään
00007208-a	lemma	vastaanottava
00007328-v	lemma	haukotella
00007331-a	lemma	iskua vaimentava
00007347-n	lemma	aiheuttaja
00007347-n	lemma	kausaalinen agentti
00007347-n	lemma	syy
00007488-r	lemma	ehdottoman
00007516-a	lemma	sienimäinen
00007549-v	lemma	niiskuttaa
00007549-v	lemma	tuhista
00007697-a	lemma	imukykyinen
00007703-r	lemma	osaksi
00007703-r	lemma	osin
00007703-r	lemma	osittain
00007739-v	lemma	iskeä silmää
00007739-v	lemma	räpyttää silmää
00007739-v	lemma	räpäyttää
00007739-v	lemma	räpäyttää silmää
00007813-a	lemma	vettä hylkivä
00007846-n	lemma	henkilö
00007846-n	lemma	ihminen
00007884-r	lemma	osaksi
00007884-r	lemma	osittain
00007884-r	lemma	puoliksi
00007884-r	lemma	puolittain
00007990-a	lemma	hylkivä
00008007-r	lemma	kaikkiaan
00008007-r	lemma	kokonaan
00008007-r	lemma	täysin
00008055-v	lemma	räpyttää
00008195-v	lemma	räpytellä
00008195-v	lemma	vinkata
00008206-a	lemma	adsorboiva
00008206-a	lemma	adsorptiivinen
00008206-a	lemma	pinta-assimilatiivinen
00008206-a	lemma	pintaan kiinnittymistä edistävä
00008299-v	lemma	iskeä silmää
00008435-v	lemma	iskeä silmää
00008435-v	lemma	räpytellä
00008435-v	lemma	räpyttää
00008435-v	lemma	räpyttää silmiä
00008443-a	lemma	kemiallisesti adsorboituva
00008595-a	lemma	adsorboimaton
00008595-a	lemma	adsorboitumaton
00008600-r	lemma	vain
00008600-r	lemma	yksin
00008600-r	lemma	yksinomaan
00008600-r	lemma	yksinään
00008602-v	lemma	katsoa kieroon
00008734-a	lemma	imeytettävissä oleva
00008799-v	lemma	siristellä
00008877-a	lemma	adsorbaattinen
00008877-a	lemma	adsorboitunut
00008877-a	lemma	adsorboituva
00008977-v	lemma	säpsähtää
00008997-r	lemma	ehdottoman
00008997-r	lemma	ehdottomasti
00008997-r	lemma	kertakaikkisen
00008997-r	lemma	täydellisesti
00008997-r	lemma	täysin
00009046-a	lemma	pidättyvä
00009147-v	lemma	luoda nahka
00009147-v	lemma	luoda nahkansa
00009147-v	lemma	olla karvanlähtö
00009147-v	lemma	olla sulkasato
00009147-v	lemma	pudottaa
00009147-v	lemma	varistaa
00009346-a	lemma	kohtuullinen
00009346-a	lemma	pidättyvä
00009373-r	lemma	aivan
00009373-r	lemma	täysin
00009492-v	lemma	hilseillä
00009492-v	lemma	kesiä
00009541-r	lemma	suoraan
00009541-r	lemma	täsmälleen
00009618-a	lemma	askeettinen
00009618-a	lemma	karu
00009618-a	lemma	koruton
00009618-a	lemma	spartalainen
00009618-a	lemma	vaatimaton
00009631-v	lemma	nykiä
00009650-r	lemma	täydellisesti
00009650-r	lemma	virheettömästi
00009859-r	lemma	suoralta kädeltä
00009859-r	lemma	täydellisesti
00009884-v	lemma	väristä
00009966-r	lemma	ole hyvä
00009966-r	lemma	olkaa hyvä
00009978-a	lemma	ahmattimainen
00009978-a	lemma	ahnas
00010047-r	lemma	epätäydellisesti
00010047-r	lemma	huonosti
00010054-v	lemma	liikkua refleksinomaisesti
00010054-v	lemma	liikkua tahtomattaan
00010241-v	lemma	toimia refleksinomaisesti
00010241-v	lemma	toimia väkisin
00010276-r	lemma	huonosti
00010276-r	lemma	väärin
00010385-a	lemma	juopotteleva
00010385-a	lemma	taipuvainen ylensyöntiin
00010435-v	lemma	käyttäytyä
00010435-v	lemma	tehdä
00010435-v	lemma	toimia
00010466-r	lemma	aivan
00010466-r	lemma	kokonaan
00010466-r	lemma	täydellisesti
00010466-r	lemma	täysin
00010537-a	lemma	krapulainen
00010537-a	lemma	ylensyönyt
00010726-a	lemma	ahmattimainen
00010726-a	lemma	ahnas
00010726-a	lemma	ahne
00010726-a	lemma	kyltymätön
00010726-a	lemma	saaliinhimoinen
00010759-r	lemma	vain
00010914-r	lemma	vain
00011011-r	lemma	vasta
00011093-r	lemma	hyvin
00011160-a	lemma	ahne
00011327-a	lemma	ahmattimainen
00011327-a	lemma	ahnas
00011327-a	lemma	porsasteleva
00011327-a	lemma	sikamainen
00011327-a	lemma	sottainen
00011361-v	lemma	tehdä kaikkensa
00011516-r	lemma	heikosti
00011516-r	lemma	huonosti
00011551-v	lemma	rohjeta
00011551-v	lemma	tohtia
00011665-a	lemma	liian ahne
00011665-a	lemma	yliahne
00011698-v	lemma	käyttäytyä vulgaaristi
00011757-a	lemma	käsitteellinen
00011852-v	lemma	optimoida
00011916-r	lemma	vaikeasti
00011982-v	lemma	puoskaroida
00012047-r	lemma	isotrooppisesti
00012071-a	lemma	ajatuksellinen
00012071-a	lemma	käsitteellinen
00012071-a	lemma	teoreettinen
00012129-r	lemma	hyvin
00012137-v	lemma	uhata
00012267-v	lemma	tehdä
00012286-r	lemma	huonosti
00012286-r	lemma	kehnosti
00012362-a	lemma	käsitteellinen
00012434-v	lemma	mahtailla
00012434-v	lemma	rehennellä
00012434-v	lemma	rehvastella
00012434-v	lemma	uhota
00012531-r	lemma	helposti
00012531-r	lemma	hyvinkin
00012613-v	lemma	käyttäytyä jäätävästi
00012689-a	lemma	ihanne-
00012753-v	lemma	huikennella
00012779-r	lemma	hyvin
00012854-v	lemma	romantisoida
00012932-a	lemma	ideologinen
00012944-v	lemma	olla tunteellinen
00012944-v	lemma	tunteilla
00013160-a	lemma	konkreettinen
00013172-v	lemma	hutiloida
00013236-r	lemma	epäystävällisesti
00013236-r	lemma	huonosti
00013328-v	lemma	leikkiä
00013328-v	lemma	pelata
00013429-r	lemma	hyvin
00013442-a	lemma	objektiivinen
00013615-v	lemma	esittää
00013615-v	lemma	leikkiä
00013626-r	lemma	hyvin
00013626-r	lemma	mukavasti
00013662-a	lemma	kouraantuntuva
00013662-a	lemma	todellinen
00013793-r	lemma	hyvin
00013793-r	lemma	kannattavasti
00013858-v	lemma	matkia
00013858-v	lemma	pelleillä
00013858-v	lemma	pilkata
00013887-a	lemma	runsas
00013887-a	lemma	yltäkylläinen
00014014-r	lemma	epäedullisesti
00014014-r	lemma	haitallisesti
00014014-r	lemma	pahasti
00014014-r	lemma	vaikeasti
00014014-r	lemma	vakavasti
00014034-v	lemma	tutista
00014034-v	lemma	täristä
00014034-v	lemma	vapista
00014034-v	lemma	väristä
00014201-v	lemma	hytistä
00014201-v	lemma	täristä
00014285-r	lemma	huomattavasti
00014285-r	lemma	merkittävästi
00014285-r	lemma	reilusti
00014358-a	lemma	yltäkylläinen
00014405-v	lemma	levätä
00014490-a	lemma	runsas
00014549-v	lemma	olla aktiivinen
00014549-v	lemma	olla liikkeessä
00014616-r	lemma	erinomaisesti
00014738-r	lemma	huonosti
00014738-r	lemma	kehnosti
00014742-v	lemma	koisata
00014742-v	lemma	levyttää
00014742-v	lemma	nukkua
00014742-v	lemma	vetää lonkkaa
00014742-v	lemma	vetää unta palloon
00014858-a	lemma	laaja
00014858-a	lemma	mittava
00014882-r	lemma	hyvin
00014882-r	lemma	oikein
00015007-r	lemma	läheisesti
00015007-r	lemma	perusteellisesti
00015097-a	lemma	helppo
00015135-r	lemma	täysin
00015163-v	lemma	nukkua yhdessä
00015247-a	lemma	kukoistava
00015247-a	lemma	rehevä
00015247-a	lemma	runsaskasvuinen
00015247-a	lemma	vehmas
00015247-a	lemma	villi
00015303-v	lemma	torkahtaa
00015303-v	lemma	torkkua
00015368-r	lemma	tyydyttävästi
00015388-n	lemma	elollinen olento
00015388-n	lemma	elukka
00015388-n	lemma	eläimistö
00015388-n	lemma	eläin
00015388-n	lemma	fauna
00015388-n	lemma	järjetön luontokappale
00015388-n	lemma	olento
00015471-r	lemma	hyvä on
00015471-r	lemma	kunnossa
00015471-r	lemma	oikein
00015471-r	lemma	ok
00015471-r	lemma	okei
00015471-r	lemma	selvä
00015471-r	lemma	sopivasti
00015471-r	lemma	tyydyttävästi
00015480-a	lemma	sakea
00015498-v	lemma	ottaa nokkaunet
00015498-v	lemma	ottaa nokoset
00015498-v	lemma	torkahtaa
00015706-r	lemma	epätyydyttävästi
00015706-r	lemma	epävarmasti
00015713-v	lemma	nukkua liian pitkään
00015720-a	lemma	vallitseva
00015720-a	lemma	ylenpalttinen
00015720-a	lemma	ylirunsas
00015806-v	lemma	nukkua pitempään aamulla
00015854-a	lemma	monilukuinen
00015860-r	lemma	tuottavasti
00015860-r	lemma	vauraasti
00015946-v	lemma	nukkua talviunta
00015946-v	lemma	talvehtia
00015953-r	lemma	pahasti
00015953-r	lemma	vaikeasti
00015953-r	lemma	vakavasti
00016005-a	lemma	rehottava
00016135-a	lemma	rehottava
00016135-a	lemma	villiintynyt
00016183-v	lemma	olla kesähorroksessa
00016183-v	lemma	suvehtia
00016240-r	lemma	kiihkeästi
00016240-r	lemma	kovasti
00016240-r	lemma	suuresti
00016247-a	lemma	ylenpalttinen
00016247-a	lemma	ylitsevuotava
00016350-a	lemma	kihisevä
00016350-a	lemma	kuhiseva
00016380-v	lemma	torkkua
00016458-r	lemma	pahasti
00016458-r	lemma	vaikeasti
00016458-r	lemma	vakavasti
00016532-a	lemma	kaato-
00016573-v	lemma	nuokkua
00016647-a	lemma	vehmas
00016647-a	lemma	vehreä
00016678-r	lemma	huonosti
00016678-r	lemma	ilkikurisesti
00016678-r	lemma	kaltoin
00016678-r	lemma	kehnosti
00016678-r	lemma	pahanilkisesti
00016678-r	lemma	pahankurisesti
00016678-r	lemma	tottelemattomasti
00016678-r	lemma	tuhmasti
00016702-v	lemma	nuokkua
00016756-a	lemma	vähäinen
00016855-v	lemma	nukahtaa
00016950-r	lemma	epäystävällisesti
00016950-r	lemma	huonosti
00016950-r	lemma	kaltoin
00017024-a	lemma	harvinainen
00017031-v	lemma	kuorsata
00017031-v	lemma	vedellä hirsiä
00017031-v	lemma	vetää hirsiä
00017077-r	lemma	huonommin
00017186-a	lemma	tiukka
00017222-n	lemma	kasvi
00017241-r	lemma	eniten
00017241-r	lemma	huonoimmin
00017241-r	lemma	pahimmin
00017282-v	lemma	nukahtaa
00017282-v	lemma	simahtaa
00017282-v	lemma	torkahtaa
00017282-v	lemma	uinahtaa
00017282-v	lemma	vaipua uneen
00017282-v	lemma	väsähtää
00017352-a	lemma	huonosti kohdeltu
00017352-a	lemma	pahoinpidelty
00017352-a	lemma	väärinkohdeltu
00017445-r	lemma	edes
00017445-r	lemma	jopa
00017509-a	lemma	hakattu
00017509-a	lemma	pahoinpidelty
00017531-v	lemma	asettua nukkumaan jhk
00017531-v	lemma	käydä makuulle
00017531-v	lemma	mennä nukkumaan
00017531-v	lemma	yöpyä
00017639-r	lemma	yhä
00017674-v	lemma	nukkua
00017674-v	lemma	yöpyä
00017674-v	lemma	yöpyä tilapäisesti
00017688-a	lemma	koskematon
00017782-a	lemma	hyväksyttävä
00017782-a	lemma	tyydyttävä
00017865-v	lemma	asettua nukkumaan
00017865-v	lemma	käydä nukkumaan
00017865-v	lemma	mennä levolle
00017865-v	lemma	mennä nukkumaan
00017865-v	lemma	nukahtaa
00017865-v	lemma	painaa pää tyynyyn
00017865-v	lemma	painua pehkuihin
00017865-v	lemma	ryömiä peiton alle
00017881-r	lemma	juuri kun
00018043-r	lemma	huolimatta siitä, että
00018043-r	lemma	vaikka
00018069-a	lemma	lunastettava
00018069-a	lemma	pankkikelpoinen
00018158-v	lemma	nousta ylös vuoteesta
00018189-r	lemma	jopa
00018222-a	lemma	moitteeton
00018302-r	lemma	aika
00018302-r	lemma	aika lailla
00018302-r	lemma	jokseenkin
00018302-r	lemma	melko
00018405-v	lemma	herättää
00018435-a	lemma	kiistämätön
00018526-v	lemma	havahtua
00018526-v	lemma	herättää
00018526-v	lemma	herätä
00018577-r	lemma	aivan
00018584-a	lemma	sopimaton
00018781-r	lemma	aika
00018781-r	lemma	melkoisen
00018813-v	lemma	havahtua
00018813-v	lemma	herättää
00018813-v	lemma	herätä
00018850-a	lemma	kiistanalainen
00018850-a	lemma	paheksuttava
00018918-r	lemma	kerrassaan
00018918-r	lemma	kerta kaikkiaan
00019046-n	lemma	kotoperäinen eliölaji
00019128-n	lemma	luonnonesine
00019131-a	lemma	päästävä
00019181-r	lemma	varsin
00019182-v	lemma	herättää uudelleen
00019273-v	lemma	nukuttaa
00019273-v	lemma	vaivuttaa uneen
00019339-r	lemma	aina
00019349-a	lemma	helppopääsyinen
00019448-v	lemma	vaikuttaa
00019505-a	lemma	saatavissa oleva
00019505-a	lemma	saavutettavissa oleva
00019505-a	lemma	ulottuvilla oleva
00019609-r	lemma	aina
00019613-n	lemma	aine
00019731-a	lemma	käsillä oleva
00019731-a	lemma	kätevä
00019731-a	lemma	saatavissa oleva
00019757-r	lemma	aina
00019792-v	lemma	hyökätä
00019792-v	lemma	syövyttää
00019874-a	lemma	luoksepääsemätön
00019874-a	lemma	vaikeasti lähestyttävä
00019900-r	lemma	vauhdikkaasti
00019982-v	lemma	haavautua
00020019-r	lemma	arvailemalla
00020090-n	lemma	aines
00020103-a	lemma	kaukainen
00020103-a	lemma	syrjäinen
00020133-v	lemma	herätä
00020142-r	lemma	peräkkäin
00020241-a	lemma	koskematon
00020241-a	lemma	tietön
00020259-v	lemma	valvoa
00020280-r	lemma	aina
00020280-r	lemma	ikuisesti
00020280-r	lemma	jatkuvasti
00020280-r	lemma	lakkaamatta
00020410-a	lemma	saavuttamaton
00020449-v	lemma	pitää hereillä
00020476-r	lemma	aina
00020476-r	lemma	poikkeuksetta
00020476-r	lemma	yhtenään
00020647-a	lemma	saavuttamaton
00020671-v	lemma	hypnotisoida
00020671-v	lemma	lumota
00020671-v	lemma	ottaa valtoihinsa
00020676-r	lemma	toisiinsa rajoittuvasti
00020676-r	lemma	yhteneväisesti
00020759-r	lemma	ei koskaan
00020759-r	lemma	ei milloinkaan
00020787-a	lemma	avulias
00020787-a	lemma	hyväntahtoinen
00020827-n	lemma	materia
00020926-v	lemma	lumota
00020926-v	lemma	saattaa transsitilaan
00020997-r	lemma	ei lainkaan
00021065-v	lemma	nukuttaa
00021065-v	lemma	puuduttaa
00021110-a	lemma	hyväntahtoinen
00021110-a	lemma	ystävällinen
00021212-r	lemma	aina välillä
00021212-r	lemma	ajoittain
00021212-r	lemma	silloin tällöin
00021212-r	lemma	tarpeen tullen
00021212-r	lemma	toisinaan
00021212-r	lemma	tämän tästä
00021265-n	lemma	ravinto
00021265-n	lemma	ravintoaine
00021403-a	lemma	epäkohtelias
00021554-v	lemma	nukuttaa eetterillä
00021592-a	lemma	epäystävällinen
00021592-a	lemma	töykeä
00021679-v	lemma	puuduttaa kokaiinilla
00021702-r	lemma	joskus
00021734-n	lemma	ravinne
00021766-a	lemma	tarkka
00021766-a	lemma	täsmällinen
00021766-a	lemma	virheetön
00021826-v	lemma	nukuttaa kloroformilla
00021878-r	lemma	aina joskus
00021878-r	lemma	joskus
00021878-r	lemma	toisinaan
00021939-n	lemma	artefakti
00021997-v	lemma	puuduttaa jäädyttämällä
00022099-v	lemma	virvoittaa
00022131-r	lemma	aivan yhtä
00022131-r	lemma	yhtä kuin
00022219-a	lemma	uskollinen
00022316-v	lemma	rauhoittaa
00022401-r	lemma	kauan sitten
00022437-a	lemma	täsmällinen
00022680-a	lemma	hifi-
00022686-v	lemma	piristää
00022717-r	lemma	jokseenkin
00022717-r	lemma	melkein
00022829-r	lemma	paljolti
00022829-r	lemma	pitkälti
00022852-a	lemma	täsmä-
00022903-n	lemma	kappale
00023074-r	lemma	sen verran
00023100-n	lemma	psykologinen ominaisuus
00023120-a	lemma	tosi
00023169-r	lemma	kouramaisesti
00023244-v	lemma	viedä energiaa
00023263-r	lemma	paradoksaalisesti
00023271-n	lemma	kognitio
00023271-n	lemma	tietoisuus
00023278-a	lemma	oikea
00023278-a	lemma	totuudenmukainen
00023380-v	lemma	katekoida
00023383-a	lemma	epätarkka
00023412-r	lemma	parasiittisesti
00023473-v	lemma	piristyä
00023493-r	lemma	mukautuvasti
00023574-r	lemma	sovinnaisesti
00023646-v	lemma	menettää tajuntansa
00023646-v	lemma	pyörtyä
00023721-r	lemma	epäsovinnaisesti
00023773-n	lemma	motiivi
00023773-n	lemma	tarve
00023773-n	lemma	vaikutin
00023854-a	lemma	virheellinen
00023854-a	lemma	väärä
00023868-v	lemma	menettää tajuntansa
00023868-v	lemma	pyörtyä
00023875-r	lemma	patogeenisesti
00023958-r	lemma	kuvallisesti
00024047-v	lemma	elpyä
00024047-v	lemma	palata tajuihinsa
00024047-v	lemma	virota
00024073-r	lemma	ei
00024139-a	lemma	epäluotettava
00024241-a	lemma	väärä
00024257-r	lemma	ei ensinkään
00024264-n	lemma	ominaispiirre
00024264-n	lemma	ominaisuus
00024279-v	lemma	elävöittää
00024279-v	lemma	entisöidä
00024279-v	lemma	herättää eloon
00024279-v	lemma	herättää henkiin
00024279-v	lemma	korjata
00024279-v	lemma	tehdä eloisaksi
00024356-r	lemma	ei
00024417-a	lemma	tottunut
00024509-r	lemma	lainkaan
00024509-r	lemma	ollenkaan
00024509-r	lemma	sen
00024509-r	lemma	yhtään
00024587-r	lemma	ei lainkaan
00024619-a	lemma	tapana oleva
00024649-v	lemma	elävöittää
00024649-v	lemma	piristää
00024649-v	lemma	virkistää
00024682-r	lemma	ei lainkaan
00024720-n	lemma	tila
00024814-v	lemma	piristää
00024814-v	lemma	raikastaa
00024814-v	lemma	siistiytyä
00024814-v	lemma	virkistäytyä
00024814-v	lemma	virkistää
00024834-a	lemma	tottumaton
00024893-r	lemma	myöskään
00024996-a	lemma	uusi
00025034-v	lemma	pestä
00025138-a	lemma	tottumaton
00025144-r	lemma	hiton
00025144-r	lemma	kirotun
00025144-r	lemma	peevelin
00025203-v	lemma	jännittyä
00025238-a	lemma	hapan
00025290-r	lemma	kaikkialla
00025290-r	lemma	kaikkialle
00025290-r	lemma	mihin tahansa
00025290-r	lemma	missä tahansa
00025464-r	lemma	ei missään
00025470-a	lemma	hapan
00025510-v	lemma	vääntää
00025559-r	lemma	jossakin
00025559-r	lemma	jossakin päin
00025633-a	lemma	happoa tuottava
00025654-v	lemma	rentouttaa
00025654-v	lemma	tehdä rentoutuneeksi
00025728-a	lemma	alkalinen
00025728-a	lemma	emäksinen
00025728-r	lemma	joka paikassa
00025728-r	lemma	kaikkialla
00025985-v	lemma	rentoutua
00025985-v	lemma	vapautua
00026051-a	lemma	heikosti emäksinen
00026061-r	lemma	joka paikasta
00026061-r	lemma	kaikkialta
00026137-r	lemma	johonkin tapaan
00026137-r	lemma	jollain lailla
00026137-r	lemma	jolleenkin
00026137-r	lemma	jotenkin
00026137-r	lemma	jotenkuten
00026137-r	lemma	joteskin
00026153-v	lemma	jännittyä
00026153-v	lemma	pingottua
00026168-a	lemma	emäksinen
00026192-n	lemma	tunne
00026294-a	lemma	perustan muodostava
00026385-v	lemma	hellittää
00026385-v	lemma	höllentää
00026385-v	lemma	löysentää
00026385-v	lemma	rauhoittaa
00026385-v	lemma	rentoutua
00026388-a	lemma	suolamainen
00026416-r	lemma	jotenkin
00026515-a	lemma	amfiproottinen
00026515-a	lemma	amfoteerinen
00026571-r	lemma	ainakin
00026571-r	lemma	joka tapauksessa
00026571-r	lemma	kuitenkin
00026706-a	lemma	hapanta maata suosiva
00026734-v	lemma	oleilla
00026734-v	lemma	rentoutua
00026895-a	lemma	asidofiilinen
00026941-v	lemma	istua mukavasti
00026941-v	lemma	ottaa rennosti
00027064-v	lemma	lämmitellä
00027064-v	lemma	verrytellä
00027064-v	lemma	verryttää
00027074-a	lemma	emäksistä maata suosiva
00027093-r	lemma	tosiasiassa
00027167-n	lemma	paikka
00027247-a	lemma	tunnustettu
00027258-r	lemma	ainakin
00027258-r	lemma	joka tapauksessa
00027258-r	lemma	jotenkin
00027258-r	lemma	kuitenkin
00027258-r	lemma	millään tavoin
00027268-v	lemma	venytellä
00027384-r	lemma	huolimatta
00027384-r	lemma	kaikesta huolimatta
00027384-r	lemma	kuitenkaan
00027384-r	lemma	kuitenkin
00027384-r	lemma	mutta silti
00027384-r	lemma	siitä huolimatta
00027384-r	lemma	siitäkin huolimatta
00027384-r	lemma	silti
00027384-r	lemma	sittenkin
00027570-v	lemma	sitoa raajat haralleen
00027599-a	lemma	hyväksytty
00027599-a	lemma	tunnustettu
00027705-v	lemma	kurkottaa
00027705-v	lemma	ojentaa
00027705-v	lemma	työntää esiin
00027795-r	lemma	toistaiseksi
00027795-r	lemma	vielä
00027807-n	lemma	muoto
00027833-a	lemma	tunnustautunut
00027918-r	lemma	toistaiseksi
00027918-r	lemma	tähän asti
00027918-r	lemma	tähän mennessä
00027918-r	lemma	vielä
00028008-a	lemma	oletettava
00028010-v	lemma	yliojentaa
00028167-v	lemma	kurkottaa
00028167-v	lemma	kurkottautua
00028181-a	lemma	ilmoitettava
00028198-r	lemma	koskaan
00028198-r	lemma	tähän saakka
00028270-n	lemma	aika
00028319-r	lemma	paitsi
00028362-v	lemma	elvyttää
00028362-v	lemma	virkistää
00028424-r	lemma	kuinka tahansa
00028471-a	lemma	oletettu
00028471-a	lemma	putatiivinen
00028565-v	lemma	hymyillä
00028578-r	lemma	kuinka
00028651-n	lemma	avaruus
00028651-n	lemma	äärettömyys
00028672-a	lemma	odottamaton
00028672-a	lemma	tuntematon
00028797-r	lemma	toisaalta
