# Romanian Wordnet	ron	http://www.racai.ro/tools/text/rowordnet-visualizer/	CC BY SA 
00001740-a	ron:def	0	(Urmat de determinări introduse prin prep. " de ") Care este în stare, care are posibilitatea de a săvârși ceva
00004819-v	ron:def	0	(Despre oameni și unele animale) A elimina cu zgomot, pe nas sau pe gură, aerul din plămâni, printr-o mișcare bruscă și involuntară a mușchilor expiratori.
00004819-v	ron:lemma	strănuta
00004967-r	ron:def	0	Expresie : Pur și simplu = nici mai mult, nici mai puțin decât...
00004967-r	ron:lemma	pur
00005041-v	ron:def	0	A trage aerul în plămâni, a inspira
00005041-v	ron:lemma	aspira
00005041-v	ron:lemma	inhala
00005041-v	ron:lemma	inspira
00005041-v	ron:lemma	trage
00005055-r	ron:def	0	în manieră simplă; fără extravaganță
00005055-r	ron:lemma	simplu
00005107-a	ron:def	0	(Despre noțiuni temporale) Deplin, complet.
00005107-a	ron:lemma	complet
00005107-a	ron:lemma	întreg
00005210-r	ron:def	0	Pe vremuri, altădată, înainte vreme, odată.   
00005210-r	ron:lemma	odinioară
00005343-r	ron:def	0	Așa cum poate fi demonstrat
00005343-r	ron:lemma	demonstrabil
00005453-r	ron:def	0	De o manieră nerușinată
00005453-r	ron:lemma	cunerușinare
00005453-r	ron:lemma	nerușinat
00005526-v	ron:def	0	A respira des și greu (în urma unor eforturi, a unei boli etc.).
00005526-v	ron:lemma	gâfâi
00005526-v	ron:lemma	pufăi
00005526-v	ron:lemma	sufla
00005567-r	ron:def	0	executat fără anticiparea rațiunii sau a voinței, ca reflex
00005567-r	ron:lemma	automat
00005599-a	ron:def	0	care se înțelege de la sine.   
00005599-a	ron:lemma	implicit
00005599-a	ron:lemma	indiscutabil
00005599-a	ron:lemma	necontestat
00005599-a	ron:lemma	netăgăduit
00005599-a	ron:lemma	neîndoielnic
00005674-r	ron:def	0	De o manieră alarmantă
00005674-r	ron:lemma	alarmant
00005779-r	ron:def	0	în măsură foarte mare
00005779-r	ron:lemma	imensde
00005815-v	ron:def	0	a inspira scurt și a expira brusc și cu zgomot aerul din plămâni (de obicei ca simptom al unei boli)
00005815-v	ron:lemma	tuși
00006034-r	ron:def	0	De o manieră grosolană
00006034-r	ron:lemma	grosolan
00006100-v	ron:def	0	a tuși convulsiv
00006105-r	ron:def	0	în principal
00006105-r	ron:lemma	înmaremăsură
00006238-v	ron:def	0	A elimina prin tuse, a da afară pe gură mucozitățile, flegma care se formează pe căile respiratorii.
00006238-v	ron:lemma	expectora
00006238-v	ron:lemma	scuipa
00006259-r	ron:def	0	Într-o manieră semnificativă
00006259-r	ron:lemma	semnificativ
00006269-n	ron:def	0	forme de viață, văzute în mod global; " Nu există viață pe Marte "
00006269-n	ron:lemma	viață
00006336-a	ron:def	0	care absoarbe lichide sau vapori.
00006336-a	ron:lemma	absorbant
00006423-r	ron:def	0	Nu într-o măsură semnificativă
00006423-r	ron:lemma	nesemnificativ
00006484-n	ron:def	0	Element constitutiv fundamental al organismelor vii, alcătuit din membrană, citoplasmă și nucleu, reprezentând cea mai simplă unitate anatomică.
00006484-n	ron:lemma	celulă
00006523-v	ron:def	0	A produce un zgomot, exhalând cu viteză
00006523-v	ron:lemma	fornăi
00006610-r	ron:def	0	Într-un grad (destul de) mare, ( destul de) mult, ( destul de) tare.
00006610-r	ron:lemma	apreciabil
00006697-v	ron:def	0	A respira cu greutate, scoțând zgomote răgușite și hârâitoare
00006697-v	ron:lemma	hârcâi
00006697-v	ron:lemma	hârâi
00006697-v	ron:lemma	respiragreu
00006697-v	ron:lemma	răsuflagreu
00006729-r	ron:def	0	Prin mijloace ultrasonice
00006729-r	ron:lemma	ultrasonic
00006802-v	ron:def	0	A respira cu greu, cu efort   
00006802-v	ron:lemma	sufla
00006858-r	ron:def	0	cu stil
00006858-r	ron:lemma	elegant
00007012-v	ron:def	0	A elimina aer din gură sau din plămâni cu o anumită forță
00007012-v	ron:lemma	sufla
00007015-r	ron:def	0	Care este aproape de o mărime dată, aproape adevărat.
00007015-r	ron:lemma	aproape
00007015-r	ron:lemma	aproximativ
00007015-r	ron:lemma	cam
00007015-r	ron:lemma	circa
00007015-r	ron:lemma	vreo
00007328-v	ron:def	0	A deschide gura mare printr-o mișcare de inspirare adâncă, urmată de o expirație prelungită, trădând oboseală, plictiseală
00007328-v	ron:lemma	căsca
00007347-n	ron:def	0	entitate care cauzează ceva.
00007347-n	ron:lemma	agentcauzator
00007347-n	ron:lemma	cauză
00007488-r	ron:def	0	fără a pune sub semnul întrebării
00007488-r	ron:lemma	absolut
00007549-v	ron:def	0	(Pop. și fam.) A trage (în mod repetat) aerul pe nas (din cauza plânsului, a unui tic nervos etc.), producând un zgomot caracteristic
00007703-r	ron:def	0	în parte, într-o anumită măsură, nu în întregime
00007703-r	ron:lemma	parțial
00007739-v	ron:def	0	A apropia și a îndepărta în mod ritmic (și reflex) pleoapele una de alta
00007739-v	ron:lemma	clipi
00007846-n	ron:def	0	Individ al speciei umane, om considerat prin totalitatea însușirilor sale fizice și psihice
00007846-n	ron:lemma	individ
00007846-n	ron:lemma	om
00007846-n	ron:lemma	persoană
00007884-r	ron:def	0	În parte, întrucâtva.
00007884-r	ron:lemma	jumătate
00007990-a	ron:def	0	(Despre materiale) care nu absoarbe
00007990-a	ron:lemma	rezistent
00008007-r	ron:def	0	În întregime, cu desăvârșire.
00008007-r	ron:lemma	absolut
00008007-r	ron:lemma	complet
00008007-r	ron:lemma	completamente
00008007-r	ron:lemma	integral
00008007-r	ron:lemma	total
00008055-v	ron:def	0	A clipi repetat
00008195-v	ron:def	0	A clipi des, provocator
00008195-v	ron:lemma	batedingene
00008195-v	ron:lemma	zbategenele
00008206-a	ron:def	0	care reține o parte din particulele sau din energia radiată de o sursă.
00008206-a	ron:lemma	absorbant
00008299-v	ron:def	0	a face semne clipind din ochi
00008299-v	ron:lemma	clipi
00008299-v	ron:lemma	facecuochiul
00008435-v	ron:def	0	(figurativ) (De obicei despre surse de lumină)) A sclipi, a licări, a scânteia
00008435-v	ron:lemma	clipi
00008600-r	ron:def	0	fără a include sau a implica și pe alții
00008600-r	ron:lemma	doar
00008602-v	ron:def	0	A-și încrucișa privirea
00008602-v	ron:lemma	[se] uitacruciș
00008977-v	ron:def	0	A face o față care indică dezgust
00008977-v	ron:lemma	[se] strâmba
00008977-v	ron:lemma	faceogrimasă
00008997-r	ron:def	0	în grad foarte înalt
00008997-r	ron:lemma	absolut
00009147-v	ron:def	0	(Despre animale) A suferi o năpârlire
00009147-v	ron:lemma	lepăda
00009147-v	ron:lemma	năpârli
00009373-r	ron:def	0	Folosit ca intensificator ("Am uitat complet")
00009373-r	ron:lemma	complet
00009541-r	ron:def	0	Fără eroare
00009541-r	ron:lemma	exact
00009541-r	ron:lemma	fix
00009618-a	ron:def	0	Care practică auteritatea și înfrânarea
00009618-a	ron:lemma	ascetic
00009618-a	ron:lemma	spartan
00009631-v	ron:def	0	a face o mișcare necontrolată, scurtă
00009631-v	ron:lemma	aveaspasm
00009650-r	ron:def	0	(Adverbial) Fără cusur, în mod desăvârșit.
00009650-r	ron:lemma	desăvârșit
00009650-r	ron:lemma	impecabil
00009650-r	ron:lemma	ireproșabil
00009650-r	ron:lemma	perfect
00009859-r	ron:def	0	Complet ori perfect
00009859-r	ron:lemma	cumtrebuie
00009966-r	ron:def	0	folosit în formularea politicoasă a cererilor
00010047-r	ron:def	0	într-o manieră lipsită de perfecțiune
00010047-r	ron:lemma	imperfect
00010054-v	ron:def	0	a (se) mișca într-un mod necontrolat
00010054-v	ron:lemma	|se| mișcainvoluntar
00010054-v	ron:lemma	|se| mișcaînmodreflex
00010241-v	ron:def	0	a acționa într-o manieră necontrolată, reflexă
00010241-v	ron:lemma	acționareflex
00010276-r	ron:def	0	De o manieră greșită
00010276-r	ron:lemma	defectuos
00010276-r	ron:lemma	greșit
00010435-v	ron:def	0	A avea o anumită conduită.
00010435-v	ron:lemma	[se] comporta
00010435-v	ron:lemma	[se] purta
00010466-r	ron:def	0	în grad maxim, în întregime
00010466-r	ron:lemma	complet
00010726-a	ron:def	0	care mănâncă mult ( și des), care are mare poftă de mâncare
00010726-a	ron:lemma	lacom
00010726-a	ron:lemma	mâncăcios
00010726-a	ron:lemma	mâncău
00010759-r	ron:def	0	exprimă un raport de finalitate
00010759-r	ron:lemma	doar
00010914-r	ron:def	0	în cele din urmă; Ex : " veștile trimise nu vor face decât să te supere "
00010914-r	ron:lemma	decât
00011011-r	ron:def	0	nu mai devreme de
00011011-r	ron:lemma	doar
00011011-r	ron:lemma	numai
00011093-r	ron:def	0	În concordanță cu regulile eticii sociale, în mod cuviincios, cum se cere, cuminte.
00011093-r	ron:lemma	bine
00011160-a	ron:def	0	căruia îi place să mănânce sau să bea mai mult decât în mod rezonabil
00011160-a	ron:lemma	lacom
00011160-a	ron:lemma	nesătul
00011327-a	ron:def	0	Care se aseamăno unui porc prin comportament, caracter și maniere
00011327-a	ron:lemma	porcesc
00011327-a	ron:lemma	porcin
00011516-r	ron:def	0	în manieră nepotrivită, nesatisfăcătoare
00011516-r	ron:lemma	prost
00011516-r	ron:lemma	slab
00011551-v	ron:def	0	(Cu complementul persoanei în dativ) A-și lua libertatea de a face ceva
00011551-v	ron:lemma	[-și] permite
00011852-v	ron:def	0	a acționa ca un optimist și a lua în considerare partea frumoasă a lucrurilor
00011852-v	ron:lemma	privicuoptimism
00011852-v	ron:lemma	vedeaînroz
00011916-r	ron:def	0	Cu mare dificultate
00011916-r	ron:lemma	cugreu
00011982-v	ron:def	0	A induce în eroare, a abuza de buna-credință a cuiva, a amăgi
00012047-r	ron:def	0	De o manieră isotropică
00012047-r	ron:lemma	isotropic
00012071-a	ron:def	0	care ține de concept, de noțiune
00012071-a	ron:lemma	conceptual
00012071-a	ron:lemma	ideațional
00012071-a	ron:lemma	noțional
00012129-r	ron:def	0	fără să considere drept un lucru rău ceea ce s-a petrecut
00012129-r	ron:lemma	bine
00012137-v	ron:def	0	a acționa într-o manieră amenințătoare
00012137-v	ron:lemma	amenința
00012137-v	ron:lemma	periclita
00012137-v	ron:lemma	primejdui
00012267-v	ron:def	0	a-și face prieteni sau dușmani
00012267-v	ron:lemma	căpăta
00012267-v	ron:lemma	dobândi
00012267-v	ron:lemma	face
00012286-r	ron:def	0	ca o pricină de suferință
00012286-r	ron:lemma	rău
00012434-v	ron:def	0	A se comporta arogant
00012434-v	ron:lemma	[se] fuduli
00012434-v	ron:lemma	[se] făli
00012434-v	ron:lemma	[se] lăuda
00012434-v	ron:lemma	[se] mândri
00012434-v	ron:lemma	furlandisi
00012434-v	ron:lemma	împăuna
00012434-v	ron:lemma	îngâmfa
00012531-r	ron:def	0	indică o probabilitate mare
00012531-r	ron:lemma	foartebine
00012531-r	ron:lemma	preabine
00012613-v	ron:def	0	a se purta rece și distant
00012613-v	ron:lemma	[se] purtadistant
00012689-a	ron:def	0	care constituie sau există numai ca idee, imagine mentală sau concepție
00012689-a	ron:lemma	ideal
00012689-a	ron:lemma	ideatic
00012689-a	ron:lemma	ideativ
00012753-v	ron:def	0	A se purta extrem de crud și de brutal
00012753-v	ron:lemma	[se] purtacaobrută
00012779-r	ron:def	0	Deplin, în întregime, complet.
00012779-r	ron:lemma	bine
00012944-v	ron:def	0	A prezenta (ceva) în mod sentimental, a face să capete un caracter sentimental.
00013092-r	ron:def	0	Expresie : A vorbi (pe cineva) de bine; a lăuda (pe cineva). NOTĂ : definiția pentru acest sens este : în mod favorabil
00013092-r	ron:lemma	bine
00013160-a	ron:def	0	capabil de a fi perceput de către simțuri
00013160-a	ron:lemma	aievea
00013160-a	ron:lemma	concret
00013160-a	ron:lemma	palpabil
00013160-a	ron:lemma	pipăibil
00013172-v	ron:def	0	A se purta ca un copil alintat, dezmierdat exagerat
00013172-v	ron:lemma	răsfăța
00013236-r	ron:def	0	nefavorabil
00013236-r	ron:lemma	rău
00013328-v	ron:def	0	a se angaja într-o activitate ca într-un joc, fără a o lua în serios
00013328-v	ron:lemma	|se| amuza
00013328-v	ron:lemma	|se| distra
00013328-v	ron:lemma	|se| juca
00013429-r	ron:def	0	în măsura necesară și potrivită
00013429-r	ron:lemma	bine
00013442-a	ron:def	0	care exprimă obiecte perceptibile prin simțuri
00013442-a	ron:lemma	obiectiv
00013615-v	ron:def	0	Expresie : Face pe nevinovata
00013615-v	ron:lemma	face
00013626-r	ron:def	0	în condiții financiare confortabile
00013626-r	ron:lemma	bine
00013662-a	ron:def	0	care existăîn realitate
00013662-a	ron:lemma	real
00013793-r	ron:def	0	În mod prielnic, în mod favorabil, avantajos, util.
00013793-r	ron:lemma	bine
00013887-a	ron:def	0	Care este în cantitate mare, care abundă
00013887-a	ron:lemma	abundent
00013887-a	ron:lemma	mare
00013887-a	ron:lemma	îndestulător
00014014-r	ron:def	0	spre dezavantajul cuiva
00014014-r	ron:lemma	dezavantajos
00014034-v	ron:def	0	a se mișca tremurător
00014034-v	ron:lemma	tremura
00014201-v	ron:def	0	a face mișcări involuntare, rapide și repetate din cauza frigului
00014201-v	ron:lemma	dârdâi
00014201-v	ron:lemma	tremura
00014285-r	ron:def	0	în grad mare
00014285-r	ron:lemma	bine
00014285-r	ron:lemma	considerabil
00014285-r	ron:lemma	mult
00014285-r	ron:lemma	substanțial
00014405-v	ron:def	0	A întrerupe temporar o activitate pentru a-și recâștiga energia, pentru a se reface;
00014405-v	ron:lemma	odihni
00014405-v	ron:lemma	repauza
00014490-a	ron:def	0	Care are din abundență cele trebuincioase
00014490-a	ron:lemma	bogat
00014490-a	ron:lemma	copios
00014490-a	ron:lemma	mare
00014490-a	ron:lemma	mănos
00014490-a	ron:lemma	îmbelșugat
00014490-a	ron:lemma	îndestulat
00014549-v	ron:def	0	a fi în stare de acțiune
00014549-v	ron:lemma	fiactiv
00014616-r	ron:def	0	cu pricepere sau într-un mod mulțumitor
00014616-r	ron:lemma	bine
00014738-r	ron:def	0	fără pricepere sau în manieră neplăcută
00014738-r	ron:lemma	prost
00014742-v	ron:def	0	A se afla în stare de somn, a fi adormit.
00014742-v	ron:lemma	culca
00014742-v	ron:lemma	dormi
00014742-v	ron:lemma	odihni
00014858-a	ron:def	0	mare ca număr sau cantitate (mai ales despre o discuție)
00014858-a	ron:lemma	cuprinzător
00014882-r	ron:def	0	Cu grijă, cu atenție.
00014882-r	ron:lemma	bine
00015007-r	ron:def	0	dovedind o cunoaștere destul de bună și de intimă
00015007-r	ron:lemma	bine
00015097-a	ron:def	0	care poate fi ușor procurat, adesea în mod ilegal
00015097-a	ron:lemma	accesibil
00015135-r	ron:def	0	De tot, în întregime, pe de-a-ntregul
00015135-r	ron:lemma	bine
00015135-r	ron:lemma	deplin
00015163-v	ron:def	0	a dormi îmbrăcat în același pat cu un logodnic
00015163-v	ron:lemma	[se] culca
00015163-v	ron:lemma	dormi
00015247-a	ron:def	0	produs sau crescut din abundență
00015247-a	ron:lemma	bogat
00015247-a	ron:lemma	exuberant
00015247-a	ron:lemma	luxuriant
00015303-v	ron:def	0	A dormi ușor și intermitent, a ațipi din când în când
00015303-v	ron:lemma	ațipi
00015303-v	ron:lemma	dormita
00015303-v	ron:lemma	moțăi
00015303-v	ron:lemma	picoti
00015303-v	ron:lemma	piroti
00015368-r	ron:def	0	în manieră mulțumitoare
00015368-r	ron:lemma	satisfăcător
00015388-n	ron:def	0	Ființă organizată, uni-sau pluricelulară, înzestrată cu facultatea de a simți și de a se mișca
00015388-n	ron:lemma	animal
00015388-n	ron:lemma	creatură
00015388-n	ron:lemma	jivină
00015388-n	ron:lemma	lighioană
00015388-n	ron:lemma	necuvântător
00015471-r	ron:def	0	De o manieră satisfăcătoare
00015471-r	ron:lemma	ok
00015498-v	ron:def	0	a se odihni puțin (de obicei la prânz)
00015498-v	ron:lemma	trageunpuidesomn
00015706-r	ron:def	0	De o manieră neastisfăcătoare
00015706-r	ron:lemma	nesatisfăcător
00015720-a	ron:def	0	Foarte abundent, deosebit de abundent
00015720-a	ron:lemma	pletoric
00015720-a	ron:lemma	supraabundent
00015806-v	ron:def	0	a dormi mai mult decât de obicei
00015806-v	ron:lemma	dormipânătârziu
00015854-a	ron:def	0	Care se află în număr, în cantitate mare
00015854-a	ron:lemma	numeros
00015860-r	ron:def	0	Într-o manieră prosperă
00015860-r	ron:lemma	prosper
00015946-v	ron:def	0	(Despre unele animale) A petrece iarna în hibernare.
00015946-v	ron:lemma	hiberna
00015953-r	ron:def	0	într-o măsură serioasă
00015953-r	ron:lemma	grav
00015953-r	ron:lemma	rău
00015953-r	ron:lemma	serios
00016183-v	ron:def	0	A văra dormind
00016183-v	ron:lemma	estiva
00016240-r	ron:def	0	puternic
00016240-r	ron:lemma	rău
00016380-v	ron:def	0	A fi pe punctul de a adormi
00016380-v	ron:lemma	ațipi
00016380-v	ron:lemma	dormita
00016458-r	ron:def	0	Puternic, tare
00016458-r	ron:lemma	rău
00016573-v	ron:def	0	a începe să doarmă, a fi cuprins de un somn ușor
00016573-v	ron:lemma	ațipi
00016573-v	ron:lemma	moțăi
00016573-v	ron:lemma	picoti
00016573-v	ron:lemma	piroti
00016678-r	ron:def	0	în manieră neascultătoare
00016678-r	ron:lemma	rău
00016702-v	ron:def	0	A apleca capul din pricina somnolenței
00016702-v	ron:lemma	picabărbiaînpiept
00016950-r	ron:def	0	Așa cum nu trebuie
00016950-r	ron:lemma	rău
00017024-a	ron:def	0	care se găsește numai în puține locuri sau apare la intervale mai depărtate
00017024-a	ron:lemma	rar
00017031-v	ron:def	0	(Despre oameni) A respira greu în timpul somnului, producând un zgomot caracteristic
00017031-v	ron:lemma	horcăi
00017031-v	ron:lemma	sforăi
00017077-r	ron:def	0	Comparativ de inferioritate al lui "rău"
00017077-r	ron:lemma	mairău
00017222-n	ron:def	0	Nume generic dat organismelor vegetale, cu o organizare mai simplă decât a animalelor și care își extrag hrana din rădăcini, caracterizându-se prin prezența clorofilei, prin faptul că membrana celulei este formată din celuloză și, în cazul speciilor superioare, prin alcătuirea corpului din rădăcină, tulpină și frunze
00017222-n	ron:lemma	plantă
00017222-n	ron:lemma	vegetală
00017241-r	ron:def	0	Comparativ de superioritate al lui "rău"
00017241-r	ron:lemma	celmairău
00017282-v	ron:def	0	A trece din starea de veghe în cea de somn.
00017282-v	ron:lemma	adormi
00017352-a	ron:def	0	supus la un tratament crud
00017352-a	ron:lemma	abuzat
00017352-a	ron:lemma	maltratat
00017445-r	ron:def	0	folosit ca intensificator, mai ales pentru a indica ceva neașteptat
00017445-r	ron:lemma	chiarși
00017445-r	ron:lemma	pânăși
00017509-a	ron:def	0	care a fost lovit în mod repetat
00017509-a	ron:lemma	buchisit
00017509-a	ron:lemma	bătut
00017531-v	ron:def	0	a se duce la culcare
00017531-v	ron:lemma	|se| culca
00017639-r	ron:def	0	încă și.
00017639-r	ron:lemma	chiar
00017639-r	ron:lemma	până
00017674-v	ron:def	0	a dormi într-un loc confortabil
00017782-a	ron:def	0	care poate fi acceptat, satisfăcător
00017782-a	ron:lemma	acceptabil
00017865-v	ron:def	0	A (se) întinde, a (se) așeza în poziție orizontală (spre a dormi, a se odihni sau a face să adoarmă sau să se odihnească).
00017865-v	ron:lemma	culca
00017865-v	ron:lemma	ducelaculcare
00017865-v	ron:lemma	mergelaculcare
00017881-r	ron:def	0	În același timp cu
00017881-r	ron:lemma	înacelașitimp
00018043-r	ron:def	0	Expresie : Chiar prin somn tot simțea. NOTA : în DEX nu e o definiție la acest sens. Cred că una potrivită ar fi cea de la 2.1, care e admite două interpretări : are atât sensul lui even 3, cât și pe al lui even 2.
00018043-r	ron:lemma	chiar
00018158-v	ron:def	0	A se ridica din pat după somn
00018158-v	ron:lemma	scula
00018189-r	ron:def	0	(Introduce un complement circumstanțial de mod; în prepoziții compuse) Expresie : S-a înduioșat până la lacrimi.
00018189-r	ron:lemma	până
00018265-r	ron:def	0	Contragere a lui "even"
00018302-r	ron:def	0	Într-o măsură oarecare NOTA : sensul 9.3 al lui întru (întru câtva) nu este în DEX-ul electronic, dar este îi cel tipărit.
00018302-r	ron:lemma	cam
00018302-r	ron:lemma	oarecum
00018302-r	ron:lemma	întru
00018405-v	ron:def	0	a face să se trezească
00018405-v	ron:lemma	dadeșteptarea
00018405-v	ron:lemma	scula
00018405-v	ron:lemma	trezi
00018526-v	ron:def	0	A înceta să mai doarmă
00018526-v	ron:lemma	[se] deștepta
00018526-v	ron:lemma	[se] scula
00018526-v	ron:lemma	[se] trezi
00018577-r	ron:def	0	în mare măsură
00018577-r	ron:lemma	complet
00018577-r	ron:lemma	totalmente
00018584-a	ron:def	0	Care nu poate fi acceptat, admis
00018584-a	ron:lemma	inacceptabil
00018584-a	ron:lemma	inadmisibil
00018584-a	ron:lemma	nepermis
00018584-a	ron:lemma	neîngăduit
00018781-r	ron:def	0	(Urmat de un adjectiv sau de un adverb de care se leagă prin prep. " de ") (Exprimă ideea de diminuare a calității pozitive indicate de adjectivul sau adverbul pe care-l însoțește) Aproape..., suficient de..., relativ...
00018781-r	ron:lemma	destul
00018813-v	ron:def	0	a deveni treaz sau conștient
00018813-v	ron:lemma	deștepta
00018813-v	ron:lemma	scula
00018813-v	ron:lemma	trezi
00018850-a	ron:def	0	pasibil de a fi supus discuției, criticii și de care se poate face excepție
00018850-a	ron:lemma	discutabil
00018850-a	ron:lemma	îndoielnic
00018918-r	ron:def	0	într-un mod neobișnuit de excepțional, remarcabil
00018918-r	ron:lemma	chiar
00019128-n	ron:def	0	Obiect regăsibil în natură, nefăcut de om.
00019128-n	ron:lemma	obiectnatural
00019131-a	ron:def	0	La care se poate ajunge ușor
00019131-a	ron:lemma	accesibil
00019181-r	ron:def	0	În mod exact
00019181-r	ron:lemma	chiar
00019181-r	ron:lemma	exact
00019181-r	ron:lemma	tocmai
00019181-r	ron:lemma	întocmai
00019273-v	ron:def	0	A trece sau a aduce pe cineva la starea de somn.
00019273-v	ron:lemma	adormi
00019339-r	ron:def	0	cu orice ocazie.
00019339-r	ron:lemma	mereu
00019339-r	ron:lemma	pururi
00019339-r	ron:lemma	totdeauna
00019339-r	ron:lemma	întotdeauna
00019448-v	ron:def	0	A exercita o influență asupra unei ființe sau a unui lucru;
